mfrON,mfrSUS,unitID,recordingID,depth,cond,layer,animalID,genoGroup
3.3440688362462985,0.6765859296748816,379.0,3.0,352.0,sync,l23,BTK4,TrkB_S1HP
-0.027396403453585728,0.2770080793640333,381.0,3.0,112.0,sync,l1,BTK4,TrkB_S1HP
-0.056749124970260474,-0.006814056252157781,391.0,3.0,732.0,sync,l5,BTK4,TrkB_S1HP
0.4741674036694728,-0.03446664966687062,396.0,3.0,452.0,sync,l4,BTK4,TrkB_S1HP
1.680668948922255,0.04311640993607228,397.0,3.0,412.0,sync,l23,BTK4,TrkB_S1HP
0.15577470303678054,-0.06657151710068018,398.0,3.0,912.0,sync,l5,BTK4,TrkB_S1HP
1.7831988239499506,0.07106198995465901,401.0,3.0,272.0,sync,l23,BTK4,TrkB_S1HP
0.5771832705055252,-0.013033963927052788,402.0,3.0,312.0,sync,l23,BTK4,TrkB_S1HP
1.0769951086335796,0.02312655982116143,403.0,3.0,312.0,sync,l23,BTK4,TrkB_S1HP
0.7193454261831532,0.2513199371043141,404.0,3.0,512.0,sync,l4,BTK4,TrkB_S1HP
0.299001857479051,0.07340267513702083,407.0,3.0,672.0,sync,l5,BTK4,TrkB_S1HP
0.15737629934425545,0.24156544428221582,414.0,3.0,1032.0,sync,l6,BTK4,TrkB_S1HP
1.0719587272195983,0.23737147659135494,415.0,3.0,1192.0,sync,l6,BTK4,TrkB_S1HP
0.5605266765550199,0.31574658184530874,418.0,4.0,1153.0,sync,l6,BTM3,TrkB_S1HP
0.45700896482652764,0.7041601191508688,419.0,4.0,1153.0,sync,l6,BTM3,TrkB_S1HP
0.494644355160258,0.30643247210284685,420.0,4.0,1133.0,sync,l6,BTM3,TrkB_S1HP
0.6493509733778385,0.43623065391024035,422.0,4.0,1053.0,sync,l6,BTM3,TrkB_S1HP
0.4592730221873358,0.004878063526796959,427.0,4.0,973.0,sync,l6,BTM3,TrkB_S1HP
0.5904484713580397,0.1877353715351039,428.0,4.0,973.0,sync,l6,BTM3,TrkB_S1HP
1.4371487285415725,0.31718739599055834,429.0,4.0,993.0,sync,l6,BTM3,TrkB_S1HP
1.8477976677860968,-0.0473794273791307,430.0,4.0,973.0,sync,l6,BTM3,TrkB_S1HP
1.5461853944604442,0.5893762597311769,431.0,4.0,953.0,sync,l6,BTM3,TrkB_S1HP
1.0614333712779362,0.11738785829034226,435.0,4.0,933.0,sync,l5,BTM3,TrkB_S1HP
0.2580196480468815,0.18165187800679936,437.0,4.0,913.0,sync,l5,BTM3,TrkB_S1HP
2.152620225555578,0.6680545527586276,439.0,4.0,873.0,sync,l5,BTM3,TrkB_S1HP
1.4706827348278082,0.6970354009970596,440.0,4.0,853.0,sync,l5,BTM3,TrkB_S1HP
0.7977770137355527,0.41829389368837083,441.0,4.0,873.0,sync,l5,BTM3,TrkB_S1HP
0.8424876704934792,0.44863945384590187,442.0,4.0,713.0,sync,l5,BTM3,TrkB_S1HP
0.9936396902268371,0.6799810195005167,443.0,4.0,833.0,sync,l5,BTM3,TrkB_S1HP
0.5855245946069264,0.7225848313269538,444.0,4.0,833.0,sync,l5,BTM3,TrkB_S1HP
-0.09672746264036951,-0.07918053064211654,445.0,4.0,793.0,sync,l5,BTM3,TrkB_S1HP
0.7934627439360687,0.7740899124903978,446.0,4.0,793.0,sync,l5,BTM3,TrkB_S1HP
0.043214500720765936,0.23592130438081552,447.0,4.0,773.0,sync,l5,BTM3,TrkB_S1HP
-0.08437044907620277,-0.07736148134401567,450.0,4.0,793.0,sync,l5,BTM3,TrkB_S1HP
0.5045598365846066,0.06169966296795049,452.0,4.0,753.0,sync,l5,BTM3,TrkB_S1HP
-0.22374576658651804,0.18482145679170117,453.0,4.0,753.0,sync,l5,BTM3,TrkB_S1HP
-0.04312342216125408,-0.04312342216125413,454.0,4.0,753.0,sync,l5,BTM3,TrkB_S1HP
1.1698339817073935,0.25221313003938584,455.0,4.0,733.0,sync,l5,BTM3,TrkB_S1HP
0.18931650802606395,0.06879671511822484,456.0,4.0,733.0,sync,l5,BTM3,TrkB_S1HP
1.0113956182964408,1.0255608230344861,458.0,4.0,713.0,sync,l5,BTM3,TrkB_S1HP
0.19193466553368385,-0.051224295924918964,459.0,4.0,693.0,sync,l5,BTM3,TrkB_S1HP
1.3207695458826059,1.265925531693095,460.0,4.0,673.0,sync,l5,BTM3,TrkB_S1HP
0.23571801488857283,0.1715770584563082,461.0,4.0,673.0,sync,l5,BTM3,TrkB_S1HP
-0.15073091992975726,-0.1507309199297572,462.0,4.0,673.0,sync,l5,BTM3,TrkB_S1HP
0.27908882652823874,4.5558302809328,463.0,4.0,653.0,sync,l5,BTM3,TrkB_S1HP
